snapshot_key,fecha_lista,producto_objetivo,id_comercio,id_bandera,id_sucursal,proveedor_razon_social,proveedor_nombre,sucursal_nombre,sucursal_tipo,sucursal_localidad,sucursal_provincia,sucursal_direccion,producto_id,producto_ean,producto_descripcion,producto_marca,producto_presentacion,precio_unitario_con_iva,precio_unitario_sin_iva,unidad_venta,precio_bulto_con_iva,precio_bulto_sin_iva,promo1_precio_con_iva,promo1_leyenda,promo2_precio_con_iva,promo2_leyenda,comercio_ultima_actualizacion,archivo_origen
60|1|0013|7793750009838|Yerba PIPORE tradicional x500gr|1855.00,2026-05-08,yerba-mate,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7793750009838,1,Yerba PIPORE tradicional x500gr,PIPORE,x500gr,1855.00,1533.06,10.00,18550.00,15330.60,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7793704000508|Yerba PLAYADITO hierbas x500gr|2499.00,2026-05-08,yerba-mate,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7793704000508,1,Yerba PLAYADITO hierbas x500gr,PLAYADITO,x500gr,2499.00,2065.29,10.00,24990.00,20652.90,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7793704000928|Yerba PLAYADITO x1kg|3999.00,2026-05-08,yerba-mate,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7793704000928,1,Yerba PLAYADITO x1kg,PLAYADITO,x1kg,3999.00,3304.96,5.00,19995.00,16524.80,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7793704000041|Yerba PLAYADITO x2kg|7999.00,2026-05-08,yerba-mate,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7793704000041,1,Yerba PLAYADITO x2kg,PLAYADITO,x2kg,7999.00,6610.74,5.00,39995.00,33053.70,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7793704000911|Yerba PLAYADITO x500gr|2099.00,2026-05-08,yerba-mate,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7793704000911,1,Yerba PLAYADITO x500gr,PLAYADITO,x500gr,2099.00,1734.71,10.00,20990.00,17347.10,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790411001972|Yerba ROSAMONTE 55 aniversario suav x1kg|2999.90,2026-05-08,yerba-mate,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790411001972,1,Yerba ROSAMONTE 55 aniversario suav x1kg,ROSAMONTE,x1kg,2999.90,2479.26,10.00,29999.00,24792.60,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790411001941|Yerba ROSAMONTE 55 aniversario x1kg|2999.00,2026-05-08,yerba-mate,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790411001941,1,Yerba ROSAMONTE 55 aniversario x1kg,ROSAMONTE,x1kg,2999.00,2478.51,10.00,29990.00,24785.10,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790411001958|Yerba ROSAMONTE PLUS 55 aniver. x500gr|1499.00,2026-05-08,yerba-mate,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790411001958,1,Yerba ROSAMONTE PLUS 55 aniver. x500gr,ROSAMONTE,x500gr,1499.00,1238.84,10.00,14990.00,12388.40,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790411001989|Yerba ROSAMONTE PLUS SUAVE 55 ani.x500gr|1499.00,2026-05-08,yerba-mate,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790411001989,1,Yerba ROSAMONTE PLUS SUAVE 55 ani.x500gr,ROSAMONTE,x500gr,1499.00,1238.84,10.00,14990.00,12388.40,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790411000531|Yerba ROSAMONTE especial suave x1kg|2999.00,2026-05-08,yerba-mate,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790411000531,1,Yerba ROSAMONTE especial suave x1kg,ROSAMONTE,x1kg,2999.00,2478.51,10.00,29990.00,24785.10,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790411000548|Yerba ROSAMONTE especial suavex500gr|1499.00,2026-05-08,yerba-mate,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790411000548,1,Yerba ROSAMONTE especial suavex500gr,ROSAMONTE,,1499.00,1238.84,10.00,14990.00,12388.40,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7798342717160|Yerba S&P compuesta x1kg|2749.00,2026-05-08,yerba-mate,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7798342717160,1,Yerba S&P compuesta x1kg,S&P,x1kg,2749.00,2271.90,10.00,27490.00,22719.00,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7798023697965|Yerba S&P x1kg|2499.00,2026-05-08,yerba-mate,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7798023697965,1,Yerba S&P x1kg,S&P,x1kg,2499.00,2065.29,6.00,14994.00,12391.74,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790387013504|Yerba TARAGUI sin palo x500gr|2985.00,2026-05-08,yerba-mate,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790387013504,1,Yerba TARAGUI sin palo x500gr,TARAGUI,x500gr,2985.00,2466.94,10.00,29850.00,24669.40,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790387013610|Yerba TARAGUI x1kg|3655.00,2026-05-08,yerba-mate,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790387013610,1,Yerba TARAGUI x1kg,TARAGUI,x1kg,3655.00,3020.66,10.00,36550.00,30206.60,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790387013627|Yerba TARAGUI x500gr|1829.00,2026-05-08,yerba-mate,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790387013627,1,Yerba TARAGUI x500gr,TARAGUI,x500gr,1829.00,1511.57,10.00,18290.00,15115.70,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790480089741|Yerba LA TRANQUERA seleccion x1kg|2899.00,2026-05-08,yerba-mate,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790480089741,1,Yerba LA TRANQUERA seleccion x1kg,TRANQUERA,x1kg,2899.00,2395.87,6.00,17394.00,14375.22,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790480089734|Yerba LA TRANQUERA seleccion x500gr|1449.00,2026-05-08,yerba-mate,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790480089734,1,Yerba LA TRANQUERA seleccion x500gr,TRANQUERA,x500gr,1449.00,1197.52,12.00,17388.00,14370.24,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790387014617|Yerba UNION x1kg|3655.00,2026-05-08,yerba-mate,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790387014617,1,Yerba UNION x1kg,UNION,x1kg,3655.00,3020.66,10.00,36550.00,30206.60,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790387014624|Yerba UNION x500gr|1829.00,2026-05-08,yerba-mate,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790387014624,1,Yerba UNION x500gr,UNION,x500gr,1829.00,1511.57,10.00,18290.00,15115.70,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7793670000014|Yerba VERDEFLOR boldo x500gr|1499.00,2026-05-08,yerba-mate,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7793670000014,1,Yerba VERDEFLOR boldo x500gr,VERDEFLOR,x500gr,1499.00,1238.84,12.00,17988.00,14866.08,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7793670400517|Yerba VERDEFLOR cedron x500gr|1499.00,2026-05-08,yerba-mate,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7793670400517,1,Yerba VERDEFLOR cedron x500gr,VERDEFLOR,x500gr,1499.00,1238.84,12.00,17988.00,14866.08,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
